Timestamp	1. Enter audio file name:	2. Audio transcription:
7/8/2024 16:49:35	bemba_news_item_264_202_212_10_3.wav	Ayakuipangilamo coperative nama certificate mukwai...
7/8/2024 16:49:47	bemba_news_item_264_254_257_3_2.wav	Umulabasa wa cilimba elyo no mucetekela
7/8/2024 16:50:01	bemba_news_item_264_316_327_11_10.wav	Akabungwe Ka MISA Zambia ekali ne nsansa ukumona ukutila imilabasa yapa cilimba icili ilabomfiwa ngo kufuma ilyashi muno calo cesu ca Zambia 
7/8/2024 16:50:14	bemba_news_item_264_564_571_7_7.wav	Bakomfwa ilyashi lya kunse ya calo lyatufisha na kumpela lelo natubweluluke tumfwe Ku mitwe ye lyashi na kabili 
7/8/2024 16:50:33	bemba_news_item_265_219_224_5_4.wav	This will motivate the Zambian people this will give 
7/8/2024 16:50:47	bemba_news_item_265_235_254_19_18.wav	Ba district commissioner ba mwi Boma lya Mbala ba Mayben Chibalange ebalombele Ku balimi mwi boma ukutendeka ukupekanya amabala yabo mukuipekanya mu bulimi bwa mwaka wa twenty twenty twenty ukufika mu mwaka wa twenty twenty one ba Chibalange balondolwele ukutila cikankala ukutendeka ukuipekanya mu bulimi nga fintu amainsa yali mupepi.
7/8/2024 16:51:00	bemba_news_item_265_39_42_3_2.wav	Imibele ya bumi ukuba mupepi na Bantu
7/8/2024 16:51:19	bemba_news_item_265_461_463_2_2.wav	In our country’s not being fair on the Zambian people 
7/8/2024 16:51:35	bemba_news_item_265_570_576_6_6.wav	Bakomfwa ilyashi lya kunse ya calo lyatufisha na kumpela lelo apo tatulaya natubale nabweluluke tunfwe Ku mitwe
7/8/2024 16:51:50	bemba_news_item_265_584_595_11_11.wav	Ba district commissioner ba mwi boma lya kasama ba Kelly kashiwa ebatashishe akabungwe Ka USAID  pa kutungilila amaka yabulile ubuteko mukutwala imibele ya bumi ukuba mupepi na Bantu 
7/8/2024 16:52:03	bemba_news_item_266_21_28_7_7.wav	Namisengela Kwi lyashi mululimi ulwa cibemba muno lucelo mukubelenga nine muntu wenu mutale Chanda imitwe ye lyashi.
7/8/2024 16:52:16	bemba_news_item_267_127_129_2_2.wav	Some of you are serious politicians here
7/8/2024 16:54:03	bemba_news_item_267_287_290_3_2.wav	And they do that with Me ba Musuba
7/8/2024 16:54:17	bemba_news_item_267_550_557_7_7.wav	Bakomfwa ilyashi lya kunse ya calo lyatufisha na kumpela lelo apo tatulaya natubale nabweluluke tunfwe Ku mitwe .
7/8/2024 16:54:37	bemba_news_item_267_592_608_16_16.wav	Namukusondwelela kwe ilyashi muli bumi bushiku icalo ca Venezuela cabilishe ukutila tacakasuminishe umuti wa AstraZeneca covid nineteen vaccine panuma ilyo ifyalo fyaba mu cishi ca Europe fyakenye ukupela kwa muti pa mulandu nefiletumbukamo ilyo umuntu bamupela umuti
7/8/2024 16:54:54	bemba_news_item_268_301_308_7_6.wav	Pakuti kwingaba ukukosha ukunfwaba kwaba pakati Ka Ka fyalo mukutungilila amakwebo elyo nokututila indalama 
7/8/2024 16:55:10	bemba_news_item_268_317_321_4_4.wav	Pakuti kwingaba ukupwishako amafya yaba pakati ke cibulungwa ce sonde
7/8/2024 16:55:26	bemba_news_item_268_62_66_4_3.wav	Pakuti kwingaba ukubombela pakumona kwa mutengo wa mafuta muno calo
7/8/2024 16:55:43	bemba_news_item_268_69_88_19_18.wav	Ilyashi ukufuma kunse ya calo icilonganino cilanda pa mitekele ya calo ca Zimbabwe ici susha ubuteko ica citizen collision for change ecacinfishe imipando nineteen iya ba shichilye ba mu ng’anda ya mafunde abali nineteen ukufuma pali twenty-eight mukusala uko kwaliko ukwa ukulolela pa nshita iyi tali
7/8/2024 16:56:09	bemba_news_item_269_156_163_7_6.wav	Balundilepo nokutila cilekabila nokukwankwanya nokumona ukutila bonse abalingile ukukwata icitupa bapoka
7/8/2024 16:57:27	bemba_news_item_27_105_109_4_4.wav	Ukushinta mu mwaka wa twenty twenty one ebapita mukucushiwa ukukalamba
7/8/2024 16:57:44	bemba_news_item_27_280_283_3_3.wav	Umo batile ama pepa yalifye mpanga yonse
7/8/2024 16:58:08	bemba_news_item_27_353_357_4_3.wav	Mu ncende ya mu town pakutila kwingaba ukusungilila incende 
7/8/2024 16:58:26	bemba_news_item_27_401_407_6_5.wav	Cabikako ukukwata ama pepala ya degree Ku muntu onse uyo ulefwaya ukuba membala wa mu ng’anda ya mafunde
7/8/2024 16:58:55	bemba_news_item_27_424_437_13_13.wav	Lubali lumbi ba Cipenzi batile ukupituluka mwi funde lya public order act ekwingacitwa fye ukukonka ne fyo cilolo walashikwa Ku ciputwa ca justice ba Mutambo Haimbe benga twala Ku ng’anda ya mafunde
7/8/2024 16:59:17	bemba_news_item_27_475_479_4_3	ukumona ukuti cabika ama ofeshi mu ma boma yonse
7/8/2024 16:59:37	bemba_news_item_27_601_604_3_3	abantu ukufuma mu calo ca Cameron ukucila na pa mpendwa ya eighty 
7/8/2024 16:59:52	bemba_news_item_27_699_702_3_3	abantu ukufuma mu calo ca Cameron ukucila na pa mpendwa ya eighty 
7/8/2024 17:00:15	bemba_news_item_27_718_721_3_3	panuma ba bwelele ku calo cabo ica Cameron 
7/8/2024 17:00:34	bemba_news_item_52_81_84_3_2	ukubelenga Ilyashi mu kushika nine Chishimba Misheck
7/8/2024 17:00:53	 bemba_news_item_53_182_204_22_15	iciputulwa ca competition and consumer protection commission CCPC ecapele Imilandu akampani ka LAFEZ Zambia plc elyo na Mpande limestone limited pakukana kwata imibombele yafikapo elyo kabili iciputulwa ecaebele ukubweshako umutengo wa fipe.
7/8/2024 17:01:08	bemba_news_item_54_481_484_3_2	batile cile-enekelwa ukutila panuma yakulanshanya
7/8/2024 17:01:32	bemba_news_item_54_510_513_3_3	elyatwele draft bill ku ciputwa ca information and media 
7/8/2024 17:01:48	bemba_news_item_54_549_563_14_14	kabili ili ifunde lya ZAMEK ninshila imo iyakusuminisha abasalanganya Ilyashi elyo ne ng’anda ya milabasa ukulaibombela eico ibumba lya MLC lyalipelwa umulimo wa kwisa ne Fintu fifwile fyaba muli iyi bill
7/8/2024 17:02:06	bemba_news_item_54_617_623_6_5	balundilepo nokusosa ukuti ifi fili muli draft bill fifwile ukupitulukwamo
7/8/2024 17:02:22	bemba_news_item_54_887_892_5_4	namukulekelesha Ilyashi ukufuma kunse ya calo  iciputulwa cimona pa bucingo bwa calo ca Russia 
7/8/2024 17:02:38	bemba_news_item_54_903_907_4_4	mu ncende twenty-three ukushinguluka icalo ca Russia 
7/8/2024 17:04:02	bemba_news_item_55_216_224_8_4	 E-cap leadership roles and participate in public
7/8/2024 17:04:29	bemba_news_item_55_291_312_21_13 	three mu mwaka wa nineteen ninety-two mukutungilila ukukwishibikwa ukulosha mukwishiba amalyashi ayakumine ababulisha ifilundwa elyo nokuleta ukutungililwa kwa cilumba insambu elyo ne mikalile ya bantu babulisha ifilundwa
7/8/2024 17:04:45	bemba_news_item_55_456_462_6_6	ubuteko na kabili ebubwekeshepo ukusosa ukutila ebwiminine mukutungilila insambu shabasalanganya Ilyashi elyo kabili
7/8/2024 17:05:05	bemba_news_item_55_594_604_10_10	ifi fili mukasebo kapelwe kuli bakalemba be lyashi kuno mulabasa wa Kasama ukufuma ku ulekafya umulimo wa kwa chairperson mukabungwe ka MISA Zambia ba father Barnabas Simatende
7/8/2024 17:05:23	bemba_news_item_55_718_737_19_18	icishi ca Europe ecikwete utusebo twa corona virus kufika kuli seventy-five million ilyo icitungu cikwete ubulwele ubupya ubwa Omri crone variant   pa muku umo ilyo ifipatala mu fyalo fimo kalekale fiswile mukufula kwa tusebo utulipo pali ino nshita kabili akabungwe ka World Health Organization katile ubulwele bwa Omi Crone 
7/8/2024 17:07:29	bemba_news_item_56_143_147_4_3	his excellence former president doctor Kenneth Kaunda 
7/8/2024 17:07:45	bemba_news_item_56_157_166_9_9	have been informed and a program has since been produced to signify our readiness to receive the remains of his excellence 
7/8/2024 17:08:09	bemba_news_item_60_422_429_7_6	palibena kabili balombele ukupelwa ukutungililwa kwa maka kuli kalemba mukalamba umupya
7/8/2024 17:08:23	bemba_news_item_270_162_166_4_3	dependency syndrome on government because 
7/8/2024 17:08:50	bemba_news_item_270_381_390_9_9	uwakumupando ku misepela mu cipani ca PF mu ward mu lukupa mu misoloku branch ewatashishe ba councillor pakufikilisha ifyo balaile ilyo kwali ukongola bakasala 
7/8/2024 17:09:05	bemba_news_item_271_50_54_4_3	kwakulanshanya ukwa united nation conference of the state parties 
7/8/2024 17:09:21	bemba_news_item_271_194_197_3_3	southern neighbours you know Angola Mozambique
7/8/2024 17:10:04	bemba_news_item_271_455_481_26_11	icilumba ca nsambu sha bantu ababilusha icilundwa  cafulilako mukukwata umulinganaya mukukonka mwi funde. Ukukumana kwa fourteenth session of the conference of the state’s parties   
7/8/2024 17:10:17	bemba_news_item_271_489_491_2_2	ukutula ilyo kwali ukuselula uyu umulimo 
7/8/2024 17:10:42	bemba_news_item_271_597_615_18_18	ebasangile umulandu muli ba Calvin abalipo ba kapokola mu musumba wa nopolis pali cibili mukwipaya kwa muntu wafita uweshina lya George Floid mubusalo ubo kateka wa calo ca us ba Joe Biden bakwete isubili lwakutila cili nokuba nge ca kupilibulako. Shitata we shina lya Chalvin uli ne myaka yakufyalwa fort five 
7/8/2024 17:11:05	bemba_news_item_271_616_628_12_11	mubunkolanya mu bushiku bwa pa twentieth may mu mwaka wafumineko uyo uwabikile ikufi pa mukashi wakwa Floid mu ma minutes ayali nine elyo na twenty-nine seconds
7/8/2024 17:11:23	bemba_news_item_271_633_640_7_6	bakonfwa Ilyashi kunse ya calo lyatufisha na kumpela lelo natubwelele tunfwe ku mitwe
7/8/2024 17:11:45	bemba_news_item_272_83_95_12_11	one Zambia one nation ninshita ye lyashi mu lulimi lwa cibemba muno kacelo nane walabelenga nine Priscovia Musonda imitwe ye lyashi.
7/8/2024 17:12:00	bemba_news_item_272_231_235_4_4	nge calo umo bengabika ubukwebo mubuya ntanshi bwa fikulwa 
7/8/2024 17:12:14	bemba_news_item_272_241_256_15_14	elyo na mucipultulwa ca fya butambishi ukupitila mukutungilila kwa nama batashishe icalo ca India pakutungilila kwa nama ukupitila mufikulwa apali ifipatala finono ukufika ku cipendo ca six hundred and fifty 
7/8/2024 17:12:32	bemba_news_item_272_315_340_25_7	nakabili abalimi abasanshilwe ne fipaso fya African migratory Locust mwi boma lya Mondi
7/8/2024 17:13:11	bemba_news_item_272_593_612_19_18	mukasebo kapelwe ukufuma ukufuma kuli Cilolo amona kufilecitika kunse ya calo yatile ukutandala kwa ba Abudula kukapela ishuko lya kunfwa amatontonkanyo yakuleta umutende mukati ka calo ca Afghanistan elyo ne calo ca Pakistan elyo napakati ka bantu.
7/8/2024 17:13:25	bemba_news_item_272_674_682_8_7	Umukalamba amona pakusopa umutende mu calo ca Afghanistan ba Abudula Abudula ebafikile mu calo ca Pakistan 
7/8/2024 17:13:56	bemba_news_item_273_50_65_15_14	ukukusha Chiwe rural health centre ukuipanga icipatala cinono atemwa mini-Hospital pakutila kwi ngaba ukucefya intanfu abantu benda pakusanga icipatala capalamina ku ncende yabo ico icaba mwi boma lya Mpolokoso.
7/8/2024 17:14:09	bemba_news_item_273_367_369_2_2	elo no buteko bwa calo ca Zambia 
7/8/2024 17:14:26	bemba_news_item_274_179_193_14_13	Lubali lumbi iciputwa ca Zambia metrological department ecikoseleshe abalimi ukutandalila ama ofeshi yabo ukubeba nga cakutila kuti ba byala ifilimwa nelyo iyo muli ino nshita yacilala iciliko mu ncende ishingi muno calo 
7/8/2024 17:14:44	bemba_news_item_274_193_217_24_15	ifi kulingana na kasebo ukufuma ku ciputulwa ca Zambia metrological department ukupitila mukulanshanya kwa pali lamya no mulabasa wa kasama mu bushiku bwa lelo. Kabili iciputulwa ecebele abalimi ukutila cikabeshibisha ukulosha kumicele 
7/8/2024 17:15:02	bemba_news_item_274_244_254_10_10	or any other agriculture offices they will be guided on when what to plant when to plant with our information of course the moisture is not
7/8/2024 17:15:41	bemba_news_item_274_780_800_20_19	ilyo impendwa yonse iya aba bonse abafwile icili tailashibikwa bwino kabili kuti yakulilako munshita imbi ukulingana no bushiku bwa pa Monday kabili abantu ukufika ku mpendwa ya six ebafwile mu ncende ya Tennis elyo kabili mu ncende ya Kansas ukulingana ne filandile intungulushi shikalamba isha buteko  
7/8/2024 17:15:56	bemba_news_item_274_821_828_7_6	bakomfwa Ilyashi lya kunse ya calo lyatufisha na kumpela lelo pali ino nshita natubale tubweluluke tunfwe ku mitwe.
7/8/2024 17:16:20	bemba_news_item_274_839_843_4_3	ebalangile ukusakamana pa mulandu ne chilala ico tutebelelwe naco
7/8/2024 17:17:00	bemba_news_item_275_465_492_27_8	ba Musopela batile impendwa ya bantu impendwa ya Five thousand one hundred and eighty-nine ebapya abalundwako pa mpendwa ya bantu abakunonkelemo muli ubu bwanshiko 
7/8/2024 17:17:18	bemba_news_item_275_536_555_19_16	so those that were getting hundred- and eighty-kwacha ahh are now receiving three hundred kwacha and those that were getting three hundred and sixty Kwacha are now receiving six hundred kwacha so very soon we will be adding ahh five thousand one hundred and eighty-nine new beneficiaries
7/8/2024 17:17:37	bemba_news_item_276_148_177_29_3	ba Chela munshila imbi batile  pa mulandu wa ubu ubwafya 
7/8/2024 17:17:59	bemba_news_item_277_246_249_3_3	ba Mundubile abeminine mu Mpolokoso constituency batile
7/8/2024 17:18:27	bemba_news_item_279_245_249_4_3	so, the church must be able to stand with the government 
7/8/2024 17:18:47	bemba_news_item_300_512_522_10_9	bakomfwa ili lyashi lileisa kuli imwe ukufuma kuno mulabasa wenu wa kasama radio pa eight seven point Seven mukutungililwa na company ka Seedco Ilyashi ukufuma kunse ya calo.
7/10/2024 22:57:06	ilyashilyapanoisonde_44_367_373_6_5	teti upatemwe no lukungu mukwai kushala lulefutumuka umo balepita ne miti iletebauka
7/10/2024 22:57:32	ilyashilyapanoisonde_44_392_401_9_8	aba bashikulu bantu mu nshita ya cungulo mukwai balikele baleoca no tumataba ifi ekwisamona Cimbwi aleisa aleinyangala nokunyangala filya fine
7/10/2024 22:57:51	ilyashilyapanoisonde_44_999_1003_4_3	Ukufwaya ukulanda na lesa akacite record Ishiwi lya kwa lesa
7/10/2024 22:58:14	ilyashilyapanoisonde_44_125_130_5_4	Uwinike umwana wakwe uwafyelwe mukwai pa nshiku ya mulungu pa Sunday 
7/10/2024 22:58:34	ilyashilyapanoisonde_43_137_139_2_2	ati uwaleluba mu ng’anda 
7/10/2024 22:58:57	ilyashilyapanoisonde_43_797_804_7_7	ati mukwai ifyacitike aba munyinefwe kwaliba mukwai bekala ku mushi uku lelo baya mukuliminina bushilya bwa mumana
7/10/2024 22:59:17	ilyashilyapanoisonde_44_0_13_13_13	endita mukwai icakubalilapo fye ndetotela nga nshi ba munyinane mukwai abantu bakulya ku Senga abatupokelele maka maka ukwambila fye mukwai kuli bakanabesa ba shikulu ba Nondo mukwai imfumu ba Nondo
7/10/2024 22:59:48	ilyashilyapanoisonde_44_1014_1024_10_9	nge fyo mwishibe mukwai abanensu nga ayamba umulimo tabenda beka kulaba abanku bakwe kuti twatila ba chola boy na ba kapaso abakumushindika 
7/10/2024 23:00:11	ilyashilyapanoisonde_44_1045_1048_3_3	bamona kawa inshikulu shibili shitatu shine shisano 
7/10/2024 23:00:32	ilyashilyapanoisonde_43_61_69_8_8	icakutila mukwai nalila nenkonde kalanda nokulomba mukwai necabipa cakutila apo baileiba alipalaba
7/10/2024 23:00:52	ilyashilyapanoisonde_43_579_581_2_2	nacikukononkesha fino tulelenda mukwai
7/10/2024 23:01:11	ilyashilyapanoisonde_43_461_465_4_4	abali ne myaka ya kufyalwa eighty wena ali ne myaka ya kufyalwa twenty-three 
7/10/2024 23:01:36	ilyashilyapanoisonde_43_482_491_9_8	ati aba bashikulu bantu lyonse baleti yangwe! Ala natukota ifwe tulelila ukuleka ati wecikandya ecikailemena necakundya calibula
7/10/2024 23:02:10	ilyashilyapanoisonde_43_229_235_6_6	uwali mu ng’anda mukwai ndeunfwa kwati ubusanshi bwayamba ukusunguluka ku nsele shalefuma panse 
7/10/2024 23:02:29	ilyashilyapanoisonde_43_274_279_5_4	ekumumapo umukula mukwai amukulanya ayamuposa na mumbali yanshila 
7/10/2024 23:02:49	ilyashilyapanoisonde_43_287_290_3_3	aitilapo kubula na machisa afwalula
7/10/2024 23:03:19	ilyashilyapanoisonde_42_166_178_12_11	bashikulu ba Kalusha Bwalya ebakaba naba Coach kanshi cikafukila nga nshi bonse mukwai kuti mwakutana mailo mucibansa ca Heroes stadium umupila uusuma nga nshi 
7/10/2024 23:03:39	ilyashilyapanoisonde_42_1372_1385_13_13	kalebalika ba mwana mayo pano pene epo twashila na program we lyashi lya pano isonde twaciba bonse nine muntu wenu Osward Chatengwa pali ba mashini paciba ba shikulu ba Kesa Chisha natila lesa kabumba mukulu amipale tusheni umutende 
7/10/2024 23:04:06	ilyashilyapanoisonde_43_805_812_7_6	ati kanshi lyonse pakuya mukulima mukwai balaya filya fine abengi baya mu kabwato elo kababusha elo baya mukubomba
7/10/2024 23:04:27	ilyashilyapanoisonde_42_12_20_8_7	kanshi kulingile kwabako mukwai abakukumpa umume pakutila mukwai tulesapaila bwino bwino mukusanga amalyashi mu ncende ishalekanalekana 
7/10/2024 23:04:47	ilyashilyapanoisonde_42_814_816_2_2	akesefika ku Kitwe namakasa
7/10/2024 23:05:16	ilyashilyapanoisonde_42_1252_1259_7_6	balefwaya Ukubwelela pali bukateka mu calo ca America uyu mwaka uleisa umwaka wa twenty twenty-four
7/10/2024 23:05:38	ilyashilyapanoisonde_42_1170_1180_10_9	iyi ng’anda ibongololeni fye nga mwaibongolola ati mukabikepo ne manda iyi ng’anda tailingile ukuba ing’anda ilingile ukuba imanda
7/10/2024 23:06:02	ilyashilyapanoisonde_42_841_845_4_4	kwali nakulu bantu uo baishile isalila mu mwaka wa nineteen thirty-two
7/10/2024 23:06:35	ilyashilyapanoisonde_42_545_553_8_7	kanshi banakulu bantu aba mwaliba intambo ishaba naked intambo mukwai ishama light ishisha….
7/10/2024 23:06:57	ilyashilyapanoisonde_42_578_581_3_3	lyashi lya bulanda mukwai ukufuma kulya ku Serenje
7/10/2024 23:07:16	ilyashilyapanoisonde_42_582_589_7_6	twayaiposa mukwai kulya ku Mumbwa uku kuli iyi incende nako eko shikulu bantu umo balemusungila muli bucitente ba kapokola
7/10/2024 23:07:34	ilyashilyapanoisonde_42_305_313_8_8	bese bashibatuke bamona fye mwafita bese baloleshe mukwai bamona fye uko phone ileya ulubulo uko nabasenda Yashima nokushima
7/10/2024 23:07:54	ilyashilyapanoisonde_42_383_388_5_5	ati filya fine mukwai limbi aba mupinpingile nga baya ipununa baponya imbokoshi yamulala panshi
7/10/2024 23:08:13	ilyashilyapanoisonde_41_142_146_4_3	efyo baimine mukwai basanika ne light bayamba ukupekapeka 
7/10/2024 23:08:30	ilyashilyapanoisonde_41_1326_1330_4_3	ebemine apasweka mukwai ukulashikula abantu 
7/10/2024 23:08:52	ilyashilyapanoisonde_41_1368_1384_16_16	nga mwalimona uko abantu mukwai balelonga amafuma mutu ng’ombe basenda ifipanga fya bantu ukushula ukuyashika kumbi pa mulandu wakuti kuli iyi incende balafwaya ukupangapo umusebo Ilyashi ukufuma ku calo ca Egypt
7/10/2024 23:09:09	ilyashilyapanoisonde_41_1145_1154_9_9	fino tulelanada mukwai naima apasweka naimya na lulu wakufikilisha Ishiwi lya kwa lesa ilya kutila kabiyeni kasandaneni kumaneni pe sonde
7/10/2024 23:09:31	ilyashilyapanoisonde_41_1236_1240_4_4	ati nao alefwaya ukufunga ukucita fust inshiku forty nga shakumana
7/10/2024 23:09:46	ilyashilyapanoisonde_41_1087_1090_3_2	atemwa limbi akulaikla fye mu Russia
7/10/2024 23:10:05	ilyashilyapanoisonde_41_454_462_8_7	shayamba ukubosa ile shilibila nokushilibila kanshi uku bashikulu bantu mukwai nabalilibala baleulungana na mukamwine
7/10/2024 23:10:24	ilyashilyapanoisonde_41_471_473_2_2	iyi imbwa yabosa uku pali ico imwene
7/10/2024 23:10:53	ilyashilyapanoisonde_41_533_536_3_3	panuma yakwiba Honda iya mwine
7/10/2024 23:11:12	ilyashilyapanoisonde_41_411_418_7_6	Ilyashi lya kuti aba bashikulu bantu mukwai bashile baeba abena mwabo ati iyo nabala nafikika Kukutufumbule uku nalabwela
7/10/2024 23:11:39	ilyashilyapanoisonde_40_138_154_16_15	twalibapela umucinshi mukwai nga kuli abantu nacindika ine ni ba kapokola pantu kwena balabomba umulimo uukalamba nga nshi uwakutwafwa ukubakilila icalo cesu ukumona ukutila bumukukulu tabupitilile tabusuminishiwe
7/10/2024 23:11:59	ilyashilyapanoisonde_41_913_928_15_14	ati inkoko iyaishile lalanya ukupita fye pakati ka mushi ninshi mukwai naiseswa taikwete fye ne sako ilili lyonse pa mubili nakuba iyi inkoko mukolwe uwalepita fye alalaya pakati ka mushi
7/10/2024 23:12:22	ilyashilyapanoisonde_40_1145_1149_4_4	ubuteko bwebele wa mulandu kanshi ili lyashi twakulalikonka tumone
7/10/2024 23:12:42	ilyashilyapanoisonde_40_1158_1181_23_12	apakusama icinkukuma shaisa catobaula ifikulwa icakuti mukwai abantu balesendwa fye na Mulamba bashikwa pa mulandu wakuti umushili walisalepauka nga nshi ku calo ca Haiti 
7/10/2024 23:13:01	ilyashilyapanoisonde_40_1233_1235_2_2	nokumusanga ukuti wakaele
7/10/2024 23:13:27	ilyashilyapanoisonde_40_968_976_8_8	akankabwila akaninkila ukutila pakutila nde ah pakuti afume ninshi filya fine mukwai natuta bwino bwino
7/10/2024 23:13:46	ilyashilyapanoisonde_40_718_723_5_4	abalumendo bwangu bwangu ekuiposapo bebele awe limbi banakulu bantu pali icatunkunka inkuli 
7/10/2024 23:14:07	ilyashilyapanoisonde_40_477_489_12_9	aikele pa musambo uku mukwai ninshi nakwapila infuti alecefya filya fine ukumona nga kwingaba bamukukulu abengesa mukutesha mukwikata inama sha mpanga
7/10/2024 23:14:26	ilyashilyapanoisonde_39_156_161_5_5	kanshi filya fine balapela mu fima balap[ela mu fima abakwata ama cooperative pakuti baleitwala pa ntanshi 
7/10/2024 23:14:43	ilyashilyapanoisonde_39_1214_1224_10_10	kalebalika ba mwana mayo pano pene epo twashila na program we lyashi lya pano isonde twaciba bonse nine muntu wenu Osward Chatengwa natila lesa kabumuba mukulu amipale tusheni umutende
7/10/2024 23:16:22	ilyashilyapanoisonde_39_114_125_11_10	ummm ali na muchandaluwa ala mukwai cali ca nsoni icakuti kwali ukulabakubululafye ifikutulo baya fye mukwai balefwilafwila fye nge taba lya mumainsa
7/10/2024 23:17:10	ilyashilyapanoisonde_39_1067_1071_4_4	lelo mukwai nacisungusha abantu uyu shikulu bantu aliluba
7/10/2024 23:17:50	ilyashilyapanoisonde_39_1157_1166_9_8	ambeni ukuya we mwana weulipo Umukalamba nakuba mukwai pali utubana tune pali ne myaka yaku fyakufyalwa thirteen, nine, five naka mwaka umo 
7/10/2024 23:18:29	ilyashilyapanoisonde_3_1050_1052_2_2	ebapusunswike ku calo ca New Zealand
7/10/2024 23:20:00	ilyashilyapanoisonde_39_655_660_5_4	kanshi nasenda ka plastic nasenda ne fyakufwala ifya spare 
7/10/2024 23:21:10	ilyashilyapanoisonde_39_699_705_6_5	mukwi filya batila lesa alasebanya efyo ndemona baciya Kunuma ya chulu kumisanse bayamba nokulya umungolomya
7/10/2024 23:21:27	ilyashilyapanoisonde_3_238_241_3_3	ndemona ecalenga mukwai abana bakwete shiki yacipesha amano
7/10/2024 23:21:58	ilyashilyapanoisonde_39_399_408_9_9	umwana mukwai namwishiba akamwana ka six months teti kasakunye teti katile mayo mwanjilika napakulilila kabili basamine pa mukoshi napanakanaka
7/10/2024 23:22:25	ilyashilyapanoisonde_39_485_495_10_9	ndemona ekutumina abakamba baba kapokola nga imwe mwaleka shani kapokola eka fye amaning’we umusebo abike road block pa musebo nga caba shani?
7/10/2024 23:22:46	ilyashilyapanoisonde_39_839_848_9_9	nakuba mukwai emuku wa bubili kukaba ukusala fye ukwa cine cine panuma ya nfwa ya bashikulu ba Robert Mugabe mu mwaka wa twenty seventeen 
7/10/2024 23:23:12	ilyashilyapanoisonde_39_872_877_5_5	mukwai twakulalikonka ili Ilyashi twakulamishimikila shila bushiku ifilecitika ukufuma kuli cilya icalo 
7/10/2024 23:23:32	ilyashilyapanoisonde_39_879_888_9_9	mukwai ku calo ca Japan uku nako eko umusambashi aishile ombela imfuti muli ba trainee ba ba trainer bakwe abamukasha ngo mushilika 
7/10/2024 23:24:03	ilyashilyapanoisonde_38_1285_1289_4_4	lelo abantu mukwai baleipusha ukuti nga motive yobe ifyo ulefwaya ukufikilisha ni finshi?
7/10/2024 23:24:22	ilyashilyapanoisonde_38_1299_1304_5_4	lelo mukwai abantu nabasuminisha ati awe filya batila icitwe mutima
7/10/2024 23:24:44	ilyashilyapanoisonde_38_1058_1066_8_7	mukwai ni mailo twamwene kateka wa calo ba Joe Baiden bale-eba Xi Jinping mukwai ni Xi Jinping kateka wa calo ca China 
7/10/2024 23:25:04	ilyashilyapanoisonde_38_1079_1082_3_2	lelo twingapepa fye ukutila mukwai ukube umutende
7/10/2024 23:25:27	ilyashilyapanoisonde_38_1161_1171_10_9	mukwai ili ilibwe basangile lyaba ilya flat mukwai lyaba ilya flat kuti twatila mukwai ilya ololoka fye ifi ilya telela limoneka kwati cipampa
7/10/2024 23:26:13	ilyashilyapanoisonde_38_614_629_15_15	twaya kulya ku Lundazi kuli bamucime uku mukwai nako eko shikulu bantu alenyinanyina fye panuma mukwai ummh tacishibikwe umubili wa caume takwete ahele fye mukwai ashele fye ashele fye ngo lubao 
7/10/2024 23:26:33	ilyashilyapanoisonde_38_406_414_8_7	tulefwaya muyeshika nga mwalipila nga tamwalipile tatwashike icitumbi cakulaikala mu ng’anda yakwa shikulu bantu 
7/10/2024 23:26:53	ilyashilyapanoisonde_38_352_361_9_9	twayaiposa mukwai kulya ku Mbala uku ku Mbala nako uku eko mukwai kwaishileba nakafukawila ilto baishile kana ukushika nakulu bantu umo
7/10/2024 23:27:15	ilyashilyapanoisonde_38_87_89_2_2	elyo bailebika mu mpoto
7/10/2024 23:27:36	ilyashilyapanoisonde_38_166_170_4_3	kuli banakulu bantu balyupwa baleikala naba shikulu bantu ifi
7/10/2024 23:27:52	ilyashilyapanoisonde_38_764_778_14_14	mukwai kulya ku Mwense ndetasha na bashikulu ba Doctor fwalobe mukwai balatutumina amalyashi ilingi pa zero seven six three seventy-one ninety-two seventy-seven, zero seven six three seventy-one ninety-two seventy-seven
7/10/2024 23:28:13	ilyashilyapanoisonde_37_179_193_14_10	mukwai kuya tuta kola umwela aisa mukwai napomba umukoshi ekwisafika pa ng’anda ukutila naisa ndesenda umwana wandi pali ino ing’anda nalifyalapo umwana
7/10/2024 23:28:31	ilyashilyapanoisonde_37_992_1001_9_9	ati kanshi iyi mukwai volcano nga cakutila fyabila fyabilisha mukwai filesa mukulepula umushili elo fyafuma ifyo beta ukutila lava
7/10/2024 23:28:53	ilyashilyapanoisonde_38_1002_1010_8_8	ifyo mukwai nga fyaisa fuma fyakosa fimbi mukwai filapanga ne Mpili ishi Mpili shimbi tumona efyo shisa mukupwangwa
7/10/2024 23:29:11	ilyashilyapanoisonde_37_31_40_9_8	ilyo mukwai kashi balebwela baenda nakakunkubiti ka katata nao mukwai ninshi muli ne nyau naikalipa icipesha amano 
7/10/2024 23:29:27	ilyashilyapanoisonde_37_1117_1129_12_11	nakuba ulu ulubali lwaishile tendeka ilyo abafungwa bamuli ici icifungo bana mayo baishileposa umulilo muselu imo ifi umwaba abanabo yayamba ukupya
